id,address,clear_address,lat,lon
94041,"РЯЗАНСКАЯ ОБЛАСТЬ, ПИТЕЛИНСКИЙ РАЙОН, КРАСНОПАРТИЗАНСКИЙ ПОСЕЛОК, ЕСЕНИНА УЛИЦА, ДОМ 5Б",рязанская пителинский краснопартизанский есенина 5б,,
94042,"РЯЗАНСКАЯ ОБЛАСТЬ, РЫБНОВСКИЙ РАЙОН, РЫБНОЕ ГОРОД, МЕДИЦИНСКАЯ УЛИЦА, 42",рязанская рыбновский рыбное медицинская 42,54.7343476,39.50998623355339
94043,"РЯЗАНСКАЯ ОБЛАСТЬ, РЯЗАНЬ ГОРОД, ГОГОЛЯ УЛИЦА, 36, 1",рязанская рязань гоголя 36 1,54.6018229,39.7155682
94044,"РЯЗАНСКАЯ ОБЛАСТЬ, ПИТЕЛИНСКИЙ РАЙОН, ПИТЕЛИНО РАБОЧИЙ ПОСЕЛОК, ГОРЬКОГО УЛИЦА, 56А",рязанская пителинский пителино горького 56а,54.5806033,41.805963226406746
94045,Рязанская область,рязанская ,44.9551294,39.5864767
94046,"РЯЗАНСКАЯ ОБЛАСТЬ, РЫБНОВСКИЙ РАЙОН, РЫБНОЕ ГОРОД, ПРОГРЕССА 1 КВ УЛИЦА, ДОМ 14",рязанская рыбновский рыбное прогресса 1 кв 14,,
94047,"РЯЗАНСКАЯ ОБЛАСТЬ, РЯЗАНЬ ГОРОД, 2-Я ЛИНИЯ УЛИЦА, 31",рязанская рязань 2-я линия 31,54.6207894,39.709610749835846
94048,"РЯЗАНСКАЯ ОБЛАСТЬ, ПИТЕЛИНСКИЙ РАЙОН, НЕСТЕРОВО СЕЛО, ЗАВОДСКАЯ УЛИЦА, 10",рязанская пителинский нестерово заводская 10,54.5092104,41.815247
94049,"РЯЗАНСКАЯ ОБЛАСТЬ, САСОВО ГОРОД, ЮЖНЫЙ МИКРОРАЙОН, 35",рязанская сасово южный 35,54.35912140000001,41.91404236702188
94050,"РЯЗАНСКАЯ ОБЛАСТЬ, РЯЗАНЬ ГОРОД, ПАВЛОВА УЛИЦА, 19",рязанская рязань павлова 19,54.63127115,39.72714464642128
94051,"РЯЗАНСКАЯ ОБЛАСТЬ, СТАРОЖИЛОВСКИЙ РАЙОН, ЕРШОВО ДЕРЕВНЯ, МОЛОДЕЖНАЯ УЛИЦА, 22",рязанская старожиловский ершово молодежная 22,,
94052,"РЯЗАНСКАЯ ОБЛАСТЬ, ШАЦКИЙ РАЙОН, ЧЕРНАЯ СЛОБОДА СЕЛО, КОЛОДОЧКА УЛИЦА, ДОМ 1",рязанская шацкий черная  колодочка 1,,
94053,"РЯЗАНСКАЯ ОБЛАСТЬ, ШАЦКИЙ РАЙОН, КАВЕРИНО СЕЛО, ШКОЛЬНАЯ УЛИЦА, 21",рязанская шацкий каверино школьная 21,,
94054,"РЯЗАНСКАЯ ОБЛАСТЬ, ШАЦКИЙ РАЙОН, КАЗАЧЬЯ СЛОБОДА СЕЛО, НАРОДНАЯ УЛИЦА, ДОМ 100",рязанская шацкий казачья  народная 100,54.011057,41.6963014
94055,"РЯЗАНСКАЯ ОБЛАСТЬ, САСОВО ГОРОД, ЮЖНЫЙ МИКРОРАЙОН, 37, -",рязанская сасово южный 37 -,54.35912140000001,41.91404236702188
94056,"РЯЗАНСКАЯ ОБЛАСТЬ, РЯЗАНЬ ГОРОД, ШЕВЧЕНКО УЛИЦА, 55",рязанская рязань шевченко 55,54.34877815,41.961661476132846
94057,"РЯЗАНСКАЯ ОБЛАСТЬ, ШАЦКИЙ РАЙОН, ЛЕСНОЕ КОНОБЕЕВО СЕЛО, СОВЕТСКАЯ ПЛОЩАДЬ, 9",рязанская шацкий лесное конобеево советская площадь 9,,
94058,"РЯЗАНСКАЯ ОБЛАСТЬ, ЕРМИШИНСКИЙ РАЙОН, НАДЕЖКА СЕЛО, ШКОЛЬНЫЙ ПЕРЕУЛОК, 5А",рязанская ермишинский надежка школьный 5а,,
94059,"РЯЗАНСКАЯ ОБЛАСТЬ, ШИЛОВСКИЙ РАЙОН, ШИЛОВО РАБОЧИЙ ПОСЕЛОК, 8 МАРТА УЛИЦА, 8",рязанская шиловский шилово 8 марта 8,,
94060,"РЯЗАНСКАЯ ОБЛАСТЬ, ШАЦКИЙ РАЙОН, ШАЦК ГОРОД, ЦЮРУПЫ УЛИЦА, 3",рязанская шацкий шацк цюрупы 3,54.0268687,41.7148756
94061,"РЯЗАНСКАЯ ОБЛАСТЬ, РЫБНОВСКИЙ РАЙОН, РЫБНОЕ ГОРОД, ПУТЕЙСКАЯ УЛИЦА, 14",рязанская рыбновский рыбное путейская 14,54.722907750000005,39.508170750000005
94062,"РЯЗАНСКАЯ ОБЛАСТЬ, РЯЗАНЬ ГОРОД, СЕЛЬСКИХ СТРОИТЕЛЕЙ УЛИЦА, 6 -А",рязанская рязань сельских строителей 6 -а,54.6848979,39.6252219
94065,"РЯЗАНСКАЯ ОБЛАСТЬ, РЯЗАНЬ ГОРОД, ГАГАРИНА УЛИЦА, 16",рязанская рязань гагарина 16,54.227075,39.91299485901899
94066,"РЯЗАНСКАЯ ОБЛАСТЬ, РЯЗАНЬ ГОРОД, ЗУБКОВОЙ УЛИЦА, 17Г",рязанская рязань зубковой 17г,54.60594055,39.79837485799171
94067,"РЯЗАНСКАЯ ОБЛАСТЬ, РЯЖСКИЙ РАЙОН, РЯЖСК ГОРОД, ШКОЛЬНАЯ УЛИЦА, 11",рязанская ряжский ряжск школьная 11,53.7176513,40.0731459
94068,"РЯЗАНСКАЯ ОБЛАСТЬ, РЯЗАНЬ ГОРОД, СОВЕТСКОЙ АРМИИ УЛИЦА, 3, 5",рязанская рязань советской армии 3 5,54.6545144,39.942789
94069,"РЯЗАНСКАЯ ОБЛАСТЬ, РЯЗАНЬ ГОРОД, ПЕРВОМАЙСКИЙ ПРОСПЕКТ, ДОМ 49Е",рязанская рязань первомайский 49е,54.62715635,39.70901890734606
94070,"РЯЗАНСКАЯ ОБЛАСТЬ, СПАССКИЙ РАЙОН, КИРИЦЫ СЕЛО, КУЙБЫШЕВСКАЯ УЛИЦА, 27",рязанская спасский кирицы куйбышевская 27,54.2881773,40.350586
94071,"РЯЗАНСКАЯ ОБЛАСТЬ, РЯЗАНЬ ГОРОД, ЮННАТОВ УЛИЦА, 1/8",рязанская рязань юннатов 1/8,54.61441315,39.75812325090794
94072,"РЯЗАНСКАЯ ОБЛАСТЬ, РЯЗАНЬ ГОРОД, ЗАГОРОДНАЯ УЛИЦА, 6",рязанская рязань заная 6,,
94073,"РЯЗАНСКАЯ ОБЛАСТЬ, ЧУЧКОВСКИЙ РАЙОН, ЧУЧКОВО РАБОЧИЙ ПОСЕЛОК, МОЛОДЕЖНАЯ УЛИЦА, 4",рязанская чучковский чучково молодежная 4,,
94074,"РЯЗАНСКАЯ ОБЛАСТЬ, РЯЗАНЬ ГОРОД, ЗУБКОВОЙ УЛИЦА, 23 А",рязанская рязань зубковой 23 а,,
94075,"РЯЗАНСКАЯ ОБЛАСТЬ, РЯЗАНЬ ГОРОД, СОВЕТСКОЙ АРМИИ УЛИЦА, 17, А",рязанская рязань советской армии 17 а,54.61627,39.7943801
94076,"РЯЗАНСКАЯ ОБЛАСТЬ, МИХАЙЛОВСКИЙ РАЙОН, МИХАЙЛОВ ГОРОД, ПОБЕДЫ УЛИЦА, ДОМ 3А",рязанская михайловский михайлов победы 3а,54.2322701,39.0291475
94077,"РЯЗАНСКАЯ ОБЛАСТЬ, ЧУЧКОВСКИЙ РАЙОН, АВАНГАРД ПОСЕЛОК, ЦЕНТРАЛЬНАЯ УЛИЦА, 13, -",рязанская чучковский авангард центральная 13 -,,
94078,"РЯЗАНСКАЯ ОБЛАСТЬ, РЯЗАНЬ ГОРОД, ВЫСОКОВОЛЬТНАЯ УЛИЦА, 33, 2",рязанская рязань высоковольтная 33 2,54.6212361,39.7046645
94079,Рязанская область,рязанская ,44.9551294,39.5864767
94080,"РЯЗАНСКАЯ ОБЛАСТЬ, РЯЗАНЬ ГОРОД, ЧЕРНОВИЦКАЯ УЛИЦА, 25 А",рязанская рязань черновицкая 25 а,,
94081,"РЯЗАНСКАЯ ОБЛАСТЬ, РЯЗАНЬ ГОРОД, ГОГОЛЯ УЛИЦА, 37-А",рязанская рязань гоголя 37-а,,
94082,"РЯЗАНСКАЯ ОБЛАСТЬ, РЯЗАНЬ ГОРОД, БЕРЕЗОВАЯ УЛИЦА, 1 ""И""","рязанская рязань березовая 1 ""и""",,
94083,"РЯЗАНСКАЯ ОБЛАСТЬ, РЯЗАНЬ ГОРОД, ПРОМЫШЛЕННАЯ УЛИЦА, ДОМ 9, ЛИТЕРА К",рязанская рязань промышленная 9 литера к,,
94084,"РЯЗАНСКАЯ ОБЛАСТЬ, РЯЗАНЬ ГОРОД, ЖЕЛЕЗНОДОРОЖНАЯ УЛИЦА (ПОСЕЛОК СОЛОТЧА) УЛИЦА, 20",рязанская рязань железнодорожная ( солотча) 20,,
94085,"РЯЗАНСКАЯ ОБЛАСТЬ, СКОПИНСКИЙ РАЙОН, КОРНЕВОЕ СЕЛО, ОКТЯБРЬСКАЯ УЛИЦА, 9",рязанская скопинский корневое октябрьская 9,,
94086,"РЯЗАНСКАЯ ОБЛАСТЬ, РЯЗАНЬ ГОРОД, ТЕЛЕВИЗИОННАЯ УЛИЦА, 5, А",рязанская рязань телевизионная 5 а,54.6049044,39.7551731
94087,"РЯЗАНСКАЯ ОБЛАСТЬ, РЯЗАНЬ ГОРОД, МЕХЗАВОДА ПОСЕЛОК, 35 А",рязанская рязань мехзавода 35 а,,
94088,"РЯЗАНСКАЯ ОБЛАСТЬ, СТАРОЖИЛОВСКИЙ РАЙОН, ГРЕБНЕВО СЕЛО, 47А, НЕТ, НЕТ",рязанская старожиловский гребнево 47а нет нет,,
94089,"РЯЗАНСКАЯ ОБЛАСТЬ, СКОПИНСКИЙ РАЙОН, ШЕЛЕМИШЕВО СЕЛО, ОКТЯБРЬСКАЯ УЛИЦА, 7",рязанская скопинский шелемишево октябрьская 7,,
94090,"РЯЗАНСКАЯ ОБЛАСТЬ, КАДОМСКИЙ РАЙОН, КАДОМ РАБОЧИЙ ПОСЕЛОК, ЛЕНИНА УЛИЦА, 6",рязанская кадомский кадом ленина 6,54.553205750000004,42.468544908385006
94091,"РЯЗАНСКАЯ ОБЛАСТЬ, ЧУЧКОВСКИЙ РАЙОН, ПЕРТОВО СЕЛО",рязанская чучковский пертово ,54.3606648,41.5127279
94092,"РЯЗАНСКАЯ ОБЛАСТЬ, РЯЗАНЬ ГОРОД, ХАЛТУРИНА УЛИЦА, ДОМ 2А",рязанская рязань халтурина 2а,54.6089674,39.7560953
94093,"РЯЗАНСКАЯ ОБЛАСТЬ, КАДОМСКИЙ РАЙОН, КАДОМ РАБОЧИЙ ПОСЕЛОК, МЕЛИОРАТОРОВ УЛИЦА, 11, -",рязанская кадомский кадом мелиораторов 11 -,54.564118,42.4880695
94094,"РЯЗАНСКАЯ ОБЛАСТЬ, РЯЗАНЬ ГОРОД, ОСТРОВСКОГО УЛИЦА, 44, 1",рязанская рязань островского 44 1,54.7325355,39.4926568
94095,"РЯЗАНСКАЯ ОБЛАСТЬ, КАДОМСКИЙ РАЙОН, КАДОМ РАБОЧИЙ ПОСЕЛОК, СВОБОДЫ УЛИЦА, 10/1",рязанская кадомский кадом свободы 10/1,54.574142,42.4576796
94096,"РЯЗАНСКАЯ ОБЛАСТЬ, СКОПИНСКИЙ РАЙОН, ИЛЬИНКА СЕЛО, ГАЗОВАЯ УЛИЦА, 4",рязанская скопинский ильинка газовая 4,,
94097,"РЯЗАНСКАЯ ОБЛАСТЬ, СПАССКИЙ РАЙОН, ПАВЛОВКА ПОСЕЛОК, КУРСКАЯ УЛИЦА, 6",рязанская спасский павловка курская 6,,
94098,"РЯЗАНСКАЯ ОБЛАСТЬ, ПРОНСКИЙ РАЙОН, НОВОМИЧУРИНСК ГОРОД, СМИРЯГИНА ПРОСПЕКТ, 37",рязанская пронский новомичуринск смирягина 37,54.04411725,39.73837462954777
94099,"РЯЗАНСКАЯ ОБЛАСТЬ, РЯЗАНЬ ГОРОД, ЧЕРНОВИЦКАЯ УЛИЦА, 5, 1",рязанская рязань черновицкая 5 1,54.5957409,39.7117527
94100,"РЯЗАНСКАЯ ОБЛАСТЬ, САСОВО ГОРОД, ЮЖНЫЙ МИКРОРАЙОН, 38",рязанская сасово южный 38,54.35912140000001,41.91404236702188
94101,"РЯЗАНСКАЯ ОБЛАСТЬ, ПРОНСКИЙ РАЙОН, НОВОМИЧУРИНСК ГОРОД, СМИРЯГИНА ПРОСПЕКТ, 25",рязанская пронский новомичуринск смирягина 25,54.044626699999995,39.740264652486
94102,"РЯЗАНСКАЯ ОБЛАСТЬ, РЫБНОВСКИЙ РАЙОН, ЗАВОДА ВЕТЗООТЕХНИКА ПОСЕЛОК",рязанская рыбновский завода ветзоотехника ,54.8234536,39.4696864
94103,"РЯЗАНСКАЯ ОБЛАСТЬ, РЯЗАНЬ ГОРОД, ОСТРОВСКОГО ПРОЕЗД, 3",рязанская рязань островского проезд 3,54.604250199999996,39.71863355
94104,"РЯЗАНСКАЯ ОБЛАСТЬ, СТАРОЖИЛОВСКИЙ РАЙОН, СОХА ДЕРЕВНЯ, СОХА-1 УЛИЦА, 1-А",рязанская старожиловский соха соха-1 1-а,54.1473524,39.8203608
94105,"РЯЗАНСКАЯ ОБЛАСТЬ, РЯЗАНСКИЙ РАЙОН, ПОЛЯНЫ СЕЛО, МОЛОДЕЖНАЯ УЛИЦА, 7",рязанская рязанский поляны молодежная 7,,
94106,"РЯЗАНСКАЯ ОБЛАСТЬ, РЯЗАНЬ ГОРОД, ЭНГЕЛЬСА УЛИЦА, 4, 1",рязанская рязань энгельса 4 1,54.155773,41.1251224
94107,"РЯЗАНСКАЯ ОБЛАСТЬ, КАСИМОВСКИЙ РАЙОН, ТОРБАЕВО СЕЛО, 14-А",рязанская касимовский торбаево 14-а,55.022236,41.468651
94108,"РЯЗАНСКАЯ ОБЛАСТЬ, РЯЗАНЬ ГОРОД, СТАРАЯ ДУБРАВА УЛИЦА, 8",рязанская рязань старая дубрава 8,54.60227965,39.74040671771593
94109,"РЯЗАНСКАЯ ОБЛАСТЬ, РЫБНОВСКИЙ РАЙОН, РЫБНОЕ ГОРОД, СВОБОДЫ ПЕРЕУЛОК, 5",рязанская рыбновский рыбное свободы 5,54.7337994,39.5097153
94110,Рязанская область,рязанская ,44.9551294,39.5864767
94251,"САМАРСКАЯ ОБЛАСТЬ, САМАРА ГОРОД, АВРОРЫ УЛИЦА, 68, 99",самарская самара авроры 68 99,,
94111,"РЯЗАНСКАЯ ОБЛАСТЬ, РЯЗАНЬ ГОРОД, КАСИМОВСКОЕ ШОССЕ, 48, А",рязанская рязань касимовское шоссе 48 а,54.6255961,39.7694411
94112,"РЯЗАНСКАЯ ОБЛАСТЬ, РЯЗАНСКИЙ РАЙОН, АЛЕКСАНДРОВО СЕЛО, ЦЕНТРАЛЬНАЯ УЛИЦА, 8",рязанская рязанский александрово центральная 8,54.5165126,39.9123497
94113,"РЯЗАНСКАЯ ОБЛАСТЬ, РЯЗАНЬ ГОРОД, СЕЛЬСКИХ СТРОИТЕЛЕЙ УЛИЦА, 2А",рязанская рязань сельских строителей 2а,54.68845855,39.62959453327664
94114,"РЯЗАНСКАЯ ОБЛАСТЬ, РЯЗАНЬ ГОРОД, СОВЕТСКОЙ АРМИИ УЛИЦА, 5, А",рязанская рязань советской армии 5 а,54.6545144,39.942789
94115,"РЯЗАНСКАЯ ОБЛАСТЬ, РЯЗАНЬ ГОРОД, СОВЕТСКОЙ АРМИИ УЛИЦА, 20, А",рязанская рязань советской армии 20 а,54.61627,39.7943801
94116,"РЯЗАНСКАЯ ОБЛАСТЬ, РЯЗАНЬ ГОРОД, НОВОСЕЛОВ УЛИЦА, 38, А",рязанская рязань новов 38 а,,
94117,"РЯЗАНСКАЯ ОБЛАСТЬ, МИХАЙЛОВСКИЙ РАЙОН, ЗАРЯ ПОСЕЛОК",рязанская михайловский заря ,54.0980854,38.8124441
94118,"РЯЗАНСКАЯ ОБЛАСТЬ, РЯЗАНСКИЙ РАЙОН, УЧХОЗА СТЕНЬКИНО ПОСЕЛОК, ЦЕНТРАЛЬНАЯ УЛИЦА, 1",рязанская рязанский учхоза стенькино центральная 1,54.5232311,39.5005608
94119,"РЯЗАНСКАЯ ОБЛАСТЬ, РЯЗАНСКИЙ РАЙОН, ЕКИМОВКА СЕЛО, 9",рязанская рязанский екимовка 9,54.47807,39.6085206
94120,"РЯЗАНСКАЯ ОБЛАСТЬ, СТАРОЖИЛОВСКИЙ РАЙОН, СТАРОЖИЛОВО РАБОЧИЙ ПОСЕЛОК, ТОЛСТОГО УЛИЦА, 32",рязанская старожиловский старожилово толстого 32,54.2201779,39.907782
94121,"РЯЗАНСКАЯ ОБЛАСТЬ, САСОВСКИЙ РАЙОН, СОТНИЦЫНО ПОСЕЛОК, СОВХОЗНАЯ УЛИЦА, 26",рязанская сасовский сотницыно совхозная 26,54.2725463,41.7942948
94122,"РЯЗАНСКАЯ ОБЛАСТЬ, СТАРОЖИЛОВСКИЙ РАЙОН, СТАРОЖИЛОВО РАБОЧИЙ ПОСЕЛОК, КОНЕЗАВОДСКАЯ УЛИЦА, 16",рязанская старожиловский старожилово конезаводская 16,54.2363123,39.9061169
94123,"РЯЗАНСКАЯ ОБЛАСТЬ, РЯЗАНЬ ГОРОД, ГАГАРИНА УЛИЦА, 71, 2",рязанская рязань гагарина 71 2,54.6105672,39.7170165
94124,"РЯЗАНСКАЯ ОБЛАСТЬ, СТАРОЖИЛОВСКИЙ РАЙОН, СОВХОЗА ИМЕНИ ЛЕНИНА ПОСЕЛОК, ЦЕНТРАЛЬНАЯ УЛИЦА, ДОМ 54А",рязанская старожиловский совхоза имени ленина центральная 54а,,
94125,"РЯЗАНСКАЯ ОБЛАСТЬ, СТАРОЖИЛОВСКИЙ РАЙОН, ИСТЬЕ СЕЛО, ЦЕНТРАЛЬНАЯ УЛИЦА, 15",рязанская старожиловский истье центральная 15,54.2949286,40.1103606
94126,"РЯЗАНСКАЯ ОБЛАСТЬ, СТАРОЖИЛОВСКИЙ РАЙОН, ЧЕРНОБАЕВО СЕЛО, КОЛХОЗНАЯ УЛИЦА, ДОМ 49",рязанская старожиловский чернобаево колхозная 49,,
94127,"РЯЗАНСКАЯ ОБЛАСТЬ, СКОПИНСКИЙ РАЙОН, ВОСЛЕБОВО СЕЛО, ЦЕНТРАЛЬНАЯ УЛИЦА, 169",рязанская скопинский вослебово центральная 169,53.8354882,39.5970621
94128,"РЯЗАНСКАЯ ОБЛАСТЬ, СТАРОЖИЛОВСКИЙ РАЙОН, ИВАНОВСКОЕ СЕЛО, 74",рязанская старожиловский ивановское 74,54.3989812,40.0364699
94129,"РЯЗАНСКАЯ ОБЛАСТЬ, РЫБНОВСКИЙ РАЙОН, ХОДЫНИНО СЕЛО, ЦЕНТРАЛЬНАЯ УЛИЦА",рязанская рыбновский ходынино центральная ,54.7235268,39.5476178
94130,"РЯЗАНСКАЯ ОБЛАСТЬ, СТАРОЖИЛОВСКИЙ РАЙОН, СТАРОЖИЛОВО РАБОЧИЙ ПОСЕЛОК, МОЛОДЕЖНАЯ УЛИЦА, 14",рязанская старожиловский старожилово молодежная 14,,
94131,"РЯЗАНСКАЯ ОБЛАСТЬ, ШИЛОВСКИЙ РАЙОН, ШИЛОВО РАБОЧИЙ ПОСЕЛОК, ЗАТОННАЯ УЛИЦА, 8, -",рязанская шиловский шилово затонная 8 -,54.3261477,40.880832167799994
94132,"РЯЗАНСКАЯ ОБЛАСТЬ, СТАРОЖИЛОВСКИЙ РАЙОН, РЯЗАНСКИЕ САДЫ ПОСЕЛОК, ВЕСЕННЯЯ УЛИЦА, 7",рязанская старожиловский рязанские сады весенняя 7,,
94133,"РЯЗАНСКАЯ ОБЛАСТЬ, РЫБНОВСКИЙ РАЙОН, БАГРАМОВО ДЕРЕВНЯ, ДОМ 222",рязанская рыбновский баграмово 222,54.7236988,39.4503132
94134,"РЯЗАНСКАЯ ОБЛАСТЬ, ШИЛОВСКИЙ РАЙОН, ШИЛОВО РАБОЧИЙ ПОСЕЛОК, ЗАТОННАЯ УЛИЦА, 39, -",рязанская шиловский шилово затонная 39 -,54.323389,40.88111908277071
94135,"РЯЗАНСКАЯ ОБЛАСТЬ, ШИЛОВСКИЙ РАЙОН, ЕРАХТУР СЕЛО, СОВЕТСКАЯ УЛИЦА, ЗДАНИЕ 10",рязанская шиловский ерахтур советская здание 10,,
94136,"РЯЗАНСКАЯ ОБЛАСТЬ, РЯЗАНЬ ГОРОД, СЕМАШКО УЛИЦА, 50",рязанская рязань семашко 50,54.61432205,39.728627082127566
94137,"РЯЗАНСКАЯ ОБЛАСТЬ, ШИЛОВСКИЙ РАЙОН, ШИЛОВО РАБОЧИЙ ПОСЕЛОК, МИЧУРИНСКАЯ УЛИЦА, 6, -",рязанская шиловский шилово мичуринская 6 -,54.3272586,40.89526464180371
94138,"РЯЗАНСКАЯ ОБЛАСТЬ, РЯЗАНЬ ГОРОД, КАЛЬНАЯ УЛИЦА, 11",рязанская рязань кальная 11,54.62811455,39.77837515790738
94139,"РЯЗАНСКАЯ ОБЛАСТЬ, ШИЛОВСКИЙ РАЙОН, НАРМУШАДЬ СЕЛО, ПОЧТОВАЯ УЛИЦА, 9",рязанская шиловский нармушадь почтовая 9,54.6719321,41.1055407
94140,"РЯЗАНСКАЯ ОБЛАСТЬ, РЯЗАНЬ ГОРОД, С.СЕРЕДЫ УЛИЦА, 14",рязанская рязань с.середы 14,54.62394075,39.72224601219598
94141,"РЯЗАНСКАЯ ОБЛАСТЬ, РЫБНОВСКИЙ РАЙОН, ДИВОВО ПОСЕЛОК",рязанская рыбновский дивово ,54.7941174,39.4278691
94142,"РЯЗАНСКАЯ ОБЛАСТЬ, РЯЗАНЬ ГОРОД, КРУПСКОЙ УЛИЦА, 10, А",рязанская рязань крупской 10 а,55.1410503,40.5526005
94143,"РЯЗАНСКАЯ ОБЛАСТЬ, ЕРМИШИНСКИЙ РАЙОН, ЕРМИШЬ РАБОЧИЙ ПОСЕЛОК, МОЛОДЕЖНАЯ УЛИЦА, 1А",рязанская ермишинский ермишь молодежная 1а,,
94144,"РЯЗАНСКАЯ ОБЛАСТЬ, ШИЛОВСКИЙ РАЙОН, МОСОЛОВО СЕЛО, РОЩИНА УЛИЦА, 22 Б",рязанская шиловский мосолово рощина 22 б,,
94145,"РЯЗАНСКАЯ ОБЛАСТЬ, РЯЗАНЬ ГОРОД, ИНТЕРНАЦИОНАЛЬНАЯ УЛИЦА, 3, 1",рязанская рязань интернациональная 3 1,54.6730192,39.6553291
94146,"РЯЗАНСКАЯ ОБЛАСТЬ, РЯЗАНЬ ГОРОД, БИРЮЗОВА УЛИЦА, 4А",рязанская рязань бирюзова 4а,54.675896800000004,39.64824514880267
94147,"РЯЗАНСКАЯ ОБЛАСТЬ, РЯЗАНЬ ГОРОД, БИРЮЗОВА УЛИЦА, 22, А",рязанская рязань бирюзова 22 а,54.6602667,39.6786106
94148,"РЯЗАНСКАЯ ОБЛАСТЬ, ПРОНСКИЙ РАЙОН, ПРОНСК РАБОЧИЙ ПОСЕЛОК, ЕСЕНИНА УЛИЦА, 9",рязанская пронский пронск есенина 9,54.12358605,39.60267498573292
94149,"РЯЗАНСКАЯ ОБЛАСТЬ, ШИЛОВСКИЙ РАЙОН, ИНЯКИНО СЕЛО, -, -",рязанская шиловский инякино - -,54.437912,41.112885
94150,"РЯЗАНСКАЯ ОБЛАСТЬ, ЕРМИШИНСКИЙ РАЙОН, ЕРМИШЬ РАБОЧИЙ ПОСЕЛОК, ЛЕНИНА ПЛОЩАДЬ, ДОМ 69",рязанская ермишинский ермишь ленина площадь69,,
94151,"РЯЗАНСКАЯ ОБЛАСТЬ, ПУТЯТИНСКИЙ РАЙОН, ПУТЯТИНО СЕЛО, ВОРОВСКОГО УЛИЦА, 37, -",рязанская путятинский путятино воровского 37 -,54.1591923,41.132115972747314
94152,"РЯЗАНСКАЯ ОБЛАСТЬ, СКОПИНСКИЙ РАЙОН, ПАВЕЛЕЦ РАБОЧИЙ ПОСЕЛОК, КОМСОМОЛЬСКАЯ УЛИЦА, 20А",рязанская скопинский павелец комсомольская 20а,53.78445055,39.236794154598165
94153,"РЯЗАНСКАЯ ОБЛАСТЬ, СКОПИН ГОРОД, ТРУДОВАЯ УЛИЦА, 55А",рязанская скопин трудовая 55а,53.826552750000005,39.55977051230332
94154,"РЯЗАНСКАЯ ОБЛАСТЬ, РЯЗАНЬ Г., ЗАБАЙКАЛЬСКАЯ УЛ., Д.7",рязанская рязаньзабайкальская7,,
94155,"РЯЗАНСКАЯ ОБЛАСТЬ, ПРОНСКИЙ РАЙОН, НОВОМИЧУРИНСК ГОРОД, СТРОИТЕЛЕЙ УЛИЦА, 25",рязанская пронский новомичуринск строителей 25,54.0418911,39.74874593222695
94156,"РЯЗАНСКАЯ ОБЛАСТЬ, РЯЗАНЬ ГОРОД, ИНТЕРНАЦИОНАЛЬНАЯ УЛИЦА, 11Д",рязанская рязань интернациональная 11д,54.6704375,39.656080497854774
94157,"РЯЗАНСКАЯ ОБЛАСТЬ, СКОПИН ГОРОД, ЗАРЕЧНЫЙ МИКРОРАЙОН, 40 ЛЕТ ПОБЕДЫ УЛИЦА, 86",рязанская скопин заречный 40 лет победы 86,,
94158,"РЯЗАНСКАЯ ОБЛАСТЬ, РЯЗАНСКИЙ РАЙОН, БОЛОШНЕВО СЕЛО, НОВАЯ УЛИЦА, 8",рязанская рязанский болошнево новая 8,,
94159,"РЯЗАНСКАЯ ОБЛАСТЬ, РЯЗАНЬ ГОРОД, БИРЮЗОВА УЛИЦА, 31А",рязанская рязань бирюзова 31а,54.66171975,39.674410995837576
94160,"РЯЗАНСКАЯ ОБЛАСТЬ, САРАЕВСКИЙ РАЙОН, КРИВСКОЕ СЕЛО, БОЛЬШАЯ ДОРОГА УЛИЦА, 6",рязанская сараевский кривское большая дорога 6,53.7251072,41.0278521
94161,"РЯЗАНСКАЯ ОБЛАСТЬ, РЯЗАНЬ ГОРОД, СЕМЧИНСКАЯ УЛИЦА, СТРОЕНИЕ 11А",рязанская рязань семчинская строение 11а,,
94162,"РЯЗАНСКАЯ ОБЛАСТЬ, ПУТЯТИНСКИЙ РАЙОН, ПУТЯТИНО СЕЛО, МИЧУРИНА УЛИЦА, 7",рязанская путятинский путятино мичурина 7,54.1586609,41.1175263
94163,"РЯЗАНСКАЯ ОБЛАСТЬ, РЯЗАНЬ ГОРОД, ОКТЯБРЬСКАЯ УЛИЦА, 8, 1",рязанская рязань октябрьская 8 1,53.7160425,39.5651565
94164,"РЯЗАНСКАЯ ОБЛАСТЬ, СКОПИН Г., СОВЕТСКАЯ УЛ., Д.103",рязанская скопинсоветская103,,
94165,"РЯЗАНСКАЯ ОБЛАСТЬ, СКОПИН ГОРОД, ПИРОГОВА УЛИЦА, 3",рязанская скопин пирогова 3,53.804362350000005,39.532157800000014
94166,"РЯЗАНСКАЯ ОБЛАСТЬ, РЯЗАНЬ ГОРОД, БИРЮЗОВА УЛИЦА, 29 ""А""","рязанская рязань бирюзова 29 ""а""",54.6602667,39.6786106
94167,"РЯЗАНСКАЯ ОБЛАСТЬ, ШИЛОВСКИЙ РАЙОН, ЛЕСНОЙ РАБОЧИЙ ПОСЕЛОК, КОМСОМОЛЬСКАЯ УЛИЦА, -, -",рязанская шиловский лесной комсомольская - -,54.2133225,40.4674542
